;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
1478;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;50.618;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1479;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;49.964;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1480;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.067;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1481;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.600;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1482;82.150;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;51.151;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1483;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.379;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1484;85.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.842;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1485;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;53.837;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1486;85.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;52.095;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1487;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.995;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1488;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;59.795;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1489;62.170;Fiat;Argo;1.0 Firefly Flex Drive Manual;50.584;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1490;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;50.533;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1491;59.320;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.050;2021;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1492;87.040;Renault;Captur;2.0 16v Hi-flex Intense Automático;51.300;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1493;55.160;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;58.279;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1494;87.300;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;151.627;2020;MG;Santa Lúcia - Belo Horizonte;Localiza Seminovos
1495;88.550;Renault;Captur;2.0 16v Hi-flex Intense Automático;55.570;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1496;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;56.593;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1497;60.900;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.035;2021;MG;São Benedito - Uberaba;Localiza Seminovos
1498;55.390;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;94.026;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1499;64.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.663;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1500;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;83.051;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1501;57.900;Citroën;C3;1.2 Pure Tech Flex Attraction Manual;50.317;2020;MG;São Benedito - Uberaba;Localiza Seminovos
1502;84.480;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;55.432;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1503;88.550;Renault;Captur;2.0 16v Hi-flex Intense Automático;55.297;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1504;67.300;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;74.501;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1505;85.490;Chevrolet;Onix;1.0 Turbo Flex Plus Ltz Automático;52.000;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1506;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;61.001;2020;MG;São Benedito - Uberaba;Localiza Seminovos
1507;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;65.336;2020;MG;São Benedito - Uberaba;Localiza Seminovos
1508;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;76.840;2020;MG;São Benedito - Uberaba;Localiza Seminovos
1509;65.770;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;50.883;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1510;66.900;Renault;Logan;1.6 16v Sce Flex Zen Manual;56.000;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1511;55.920;Volkswagen;Gol;1.0 12v Mpi Totalflex 4p Manual;50.802;2021;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1512;76.160;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;36.980;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1513;82.490;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;47.998;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1514;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;42.467;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1515;85.210;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;46.418;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1516;84.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;52.049;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1517;61.480;Fiat;Argo;1.0 Firefly Flex Drive Manual;56.425;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1518;55.300;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.196;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1519;60.320;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;31.843;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1520;62.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;51.521;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1521;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.286;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1522;82.050;Volkswagen;Virtus;1.6 Msi Total Flex Manual;32.129;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1523;82.150;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;50.223;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1524;59.320;Volkswagen;Gol;1.0 12v Mpi Totalflex 4p Manual;52.944;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1525;62.130;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;56.802;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1526;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;68.689;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1527;69.790;Chevrolet;Onix;1.0 Flex Lt Manual;61.392;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1528;80.400;Fiat;Cronos;1.8 E.torq Flex Precision At6;31.278;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1529;74.830;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;51.083;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1530;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.315;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1531;56.100;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.168;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1532;62.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.495;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1533;89.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;50.335;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1534;82.490;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;51.419;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1535;66.760;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;62.159;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1536;62.350;Renault;Sandero;1.6 16v Sce Flex Stepway Dynamique Manual;57.260;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1537;82.130;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;53.098;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1538;84.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.909;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1539;62.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;54.025;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1540;59.320;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;51.053;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1541;62.040;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;50.613;2021;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1542;60.480;Fiat;Argo;1.0 Firefly Flex Drive Manual;63.740;2020;MG;Ipiranga - Belo Horizonte;Localiza Seminovos
1543;56.700;Chevrolet;Joy;1.0 Spe4 Flex Manual;64.318;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1544;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;58.656;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1545;73.980;Chevrolet;Cobalt;1.4 Mpfi Ltz 8v Flex 4p Manual;44.804;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1546;68.990;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;62.609;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1547;72.990;Renault;Logan;1.6 16v Sce Flex Iconic X-tronic;55.182;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1548;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;53.579;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1549;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;51.246;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1550;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;51.368;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1551;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;55.890;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1552;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;56.795;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1553;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;53.579;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1554;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;53.578;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1555;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;56.859;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1556;61.190;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.200;2019;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1557;65.370;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;58.120;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1558;55.360;Ford;Ka;1.0 Ti-vct Flex Se Manual;25.329;2020;MG;Santa Lúcia - Belo Horizonte;Vazio
1559;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;55.678;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1560;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;55.679;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1561;57.380;Chevrolet;Joy;1.0 Spe4 Flex Manual;61.860;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1562;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;55.378;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1563;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;54.971;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1564;87.900;Renault;Duster;Oroch 2.0 16v Hi-flex Dynamique Automático;85.404;2020;MG;Santa Lúcia - Belo Horizonte;Vazio
1565;59.790;Chevrolet;Joy;1.0 Spe4 Flex Manual;27.512;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1566;62.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.472;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1567;60.290;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;51.872;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1568;77.850;Volkswagen;Virtus;1.6 Msi Total Flex Manual;59.553;2021;MG;Santa Lúcia - Belo Horizonte;Vazio
1569;83.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;36.269;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1570;83.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;50.973;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1571;57.900;Chevrolet;Joy;1.0 Spe4 Flex Manual;43.821;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1572;74.900;Volkswagen;Virtus;1.6 Msi Total Flex Manual;61.025;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1573;81.900;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;50.012;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1574;56.900;Volkswagen;Gol;1.0 12v Mpi Totalflex 4p Manual;59.622;2021;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1575;63.830;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;55.446;2021;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1576;58.900;Renault;Logan;1.0 12v Sce Flex Zen Manual;67.812;2021;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1577;57.800;Chevrolet;Joy;1.0 Spe4 Flex Manual;55.102;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1578;59.900;Fiat;Argo;1.0 Firefly Flex Drive Manual;62.667;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1579;62.900;Volkswagen;Polo;1.0 Mpi Total Flex Manual;51.969;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1580;59.900;Fiat;Argo;1.0 Firefly Flex Drive Manual;60.823;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1581;57.500;Chevrolet;Joy;1.0 Spe4 Flex Manual;63.240;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1582;84.750;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;62.323;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1583;63.950;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;19.550;2021;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1584;55.900;Ford;Ka;1.0 Ti-vct Flex Se Sedan Manual;52.532;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1585;85.500;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;49.934;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1586;88.820;Renault;Captur;2.0 16v Hi-flex Intense Automático;50.426;2020;MG;Venda Nova - Belo Horizonte;Localiza Seminovos
1587;55.360;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;54.412;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1588;59.320;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.054;2021;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1589;55.530;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;50.882;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1590;84.490;Chevrolet;Onix;1.0 Turbo Flex Plus Ltz Automático;56.334;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1591;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;57.281;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1592;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;56.788;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1593;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;56.764;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1594;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;51.839;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1595;65.790;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;56.920;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1596;69.490;Chevrolet;Onix;1.0 Flex Lt Manual;56.829;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1597;77.260;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;58.387;2021;MG;Santa Lúcia - Belo Horizonte;Vazio
1598;80.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;38.265;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1599;73.860;Volkswagen;Virtus;1.6 Msi Total Flex Manual;43.150;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1600;80.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;45.439;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1601;80.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;36.221;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1602;73.740;Volkswagen;Virtus;1.6 Msi Total Flex Manual;51.841;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1603;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;57.392;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1604;87.390;Renault;Captur;2.0 16v Hi-flex Intense Automático;33.312;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1605;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;56.292;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1606;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;53.629;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1607;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;56.292;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1608;85.490;Chevrolet;Onix;1.0 Turbo Flex Plus Ltz Automático;53.288;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1609;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;53.583;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1610;59.230;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;51.023;2021;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1611;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;53.875;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1612;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;59.229;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1613;58.390;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;55.489;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1614;88.690;Renault;Captur;2.0 16v Hi-flex Intense Automático;56.282;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1615;88.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;53.578;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1616;59.900;Chevrolet;Joy;1.0 Spe4 Flex Manual;24.669;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1617;59.140;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;54.007;2021;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1618;64.790;Fiat;Argo;1.0 Firefly Flex Drive Manual;66.239;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1619;60.290;Fiat;Argo;1.0 Firefly Flex Drive Manual;66.263;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1620;71.260;Renault;Logan;1.6 16v Sce Flex Intense X-tronic;50.065;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1621;58.080;Chevrolet;Joy;1.0 Spe4 Flex Manual;45.894;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1622;59.170;Chevrolet;Joy;1.0 Spe4 Flex Manual;39.835;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1623;85.490;Chevrolet;Onix;1.0 Turbo Flex Plus Ltz Automático;57.892;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1624;85.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;53.529;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1625;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;53.829;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1626;65.490;Fiat;Argo;Argo 1.3;59.832;2019;MG;Sion - Belo Horizonte;Vazio
1627;74.740;Volkswagen;Virtus;1.6 Msi Total Flex Manual;53.554;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1628;56.170;Chevrolet;Onix;1.0 Flex Manual;26.715;2020;MG;Mariano Procópio - Juiz de Fora;Vazio
1629;62.290;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.452;2020;MG;Mariano Procópio - Juiz de Fora;Vazio
1630;75.380;Renault;Sandero;1.6 16v Sce Flex Stepway Iconic X-tronic;34.323;2020;MG;Mariano Procópio - Juiz de Fora;Vazio
1631;84.130;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;26.094;2020;MG;Mariano Procópio - Juiz de Fora;Vazio
1632;83.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.275;2020;MG;Mariano Procópio - Juiz de Fora;Vazio
1633;68.390;Ford;Ka;1.5 Ti-vct Flex Freestyle Automático;19.721;2020;MG;Mariano Procópio - Juiz de Fora;Vazio
1634;60.870;Renault;Sandero;1.6 16v Sce Flex Stepway Dynamique Manual;50.498;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1635;62.290;Volkswagen;Polo;1.0 Mpi Total Flex Manual;45.661;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1636;62.290;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.898;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1637;62.290;Volkswagen;Polo;1.0 Mpi Total Flex Manual;56.060;2019;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1638;62.290;Volkswagen;Polo;1.0 Mpi Total Flex Manual;68.259;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1639;79.230;Chevrolet;Onix;1.0 Turbo Flex Plus Lt Automático;31.621;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1640;83.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;49.165;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1641;83.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.963;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1642;83.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.811;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1643;83.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.667;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1644;83.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.742;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1645;57.390;Chevrolet;Joy;1.0 Spe4 Flex Manual;61.860;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1646;85.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;56.784;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1647;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;52.567;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1648;55.100;Renault;Logan;1.0 12v Sce Flex Zen Manual;50.233;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1649;55.710;Renault;Logan;1.0 12v Sce Flex Zen Manual;53.885;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1650;78.900;Fiat;Cronos;1.8 E.torq Flex At6;51.692;2020;MG;São Benedito - Uberaba;Localiza Seminovos
1651;85.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;53.777;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1652;82.990;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.504;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1653;56.590;Chevrolet;Joy;1.0 Spe4 Flex Manual;52.907;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1654;83.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;50.793;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1655;83.990;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.738;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1656;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;46.453;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1657;74.610;Volkswagen;Virtus;1.6 Msi Total Flex Manual;53.613;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1658;85.590;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;50.056;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1659;85.490;Chevrolet;Onix;1.0 Turbo Flex Plus Automático;46.748;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1660;85.490;Chevrolet;Onix;1.0 Turbo Flex Ltz Automático;45.673;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1661;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;51.287;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1662;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;47.863;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1663;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;45.563;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1664;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;49.657;2020;MG;Liberdade - Belo Horizonte;Localiza Seminovos
1665;79.170;Volkswagen;Virtus;1.6 Msi Total Flex Manual;62.048;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
1666;83.990;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;56.199;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1667;57.390;Chevrolet;Joy;1.0 Spe4 Flex Manual;53.164;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1668;56.150;Chevrolet;Joy;1.0 Spe4 Flex Manual;58.953;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1669;57.920;Chevrolet;Joy;1.0 Spe4 Flex Manual;52.649;2020;MG;Carlos Prates - Belo Horizonte;Localiza Seminovos
1670;62.990;Volkswagen;Polo;1.0 Mpi Total Flex Manual;52.560;2020;MG;Santa Mônica - Uberlândia;Localiza Seminovos
